Date,Open,High,Low,Close,Adj Close,Volume
2010-05-17,94.720001,95.709999,94.470001,94.529999,59.238804,6302200
2010-05-18,94.900002,96.169998,94.769997,95.980003,60.147491,9904100
2010-05-19,95.940002,96.949997,95.930000,96.300003,60.347984,14121200
2010-05-20,97.910004,98.570000,97.529999,98.330002,61.620178,17666900
2010-05-21,99.610001,99.750000,97.860001,98.430000,61.682804,18670600
2010-05-24,98.739998,98.870003,97.900002,98.089996,61.469742,7721100
2010-05-25,99.650002,99.889999,98.400002,98.570000,61.770523,12952700
2010-05-26,98.220001,98.400002,97.400002,98.290001,61.595081,12644800
2010-05-27,96.830002,96.989998,95.879997,96.059998,60.197609,7653200
2010-05-28,96.489998,96.779999,96.019997,96.500000,60.473305,5805500
2010-06-01,97.230003,97.290001,96.250000,96.849998,60.898403,5536200
2010-06-02,96.989998,97.190002,95.820000,95.930000,60.319942,5656400
2010-06-03,95.209999,95.910004,95.099998,95.230003,59.879803,8499500
2010-06-04,96.940002,97.949997,96.699997,97.790001,61.489460,7479600
2010-06-07,97.519997,98.589996,97.330002,98.540001,61.961060,5288200
2010-06-08,97.930000,98.510002,97.760002,98.050003,61.652977,5510800
2010-06-09,97.599998,98.120003,97.209999,97.940002,61.583832,5598000
2010-06-10,97.199997,97.290001,96.089996,96.190002,60.483372,6075100
2010-06-11,97.089996,97.809998,96.610001,97.410004,61.250496,6266700
2010-06-14,96.320000,97.040001,96.220001,96.910004,60.936138,5310400
2010-06-15,97.110001,97.250000,96.050003,96.510002,60.684647,4920100
2010-06-16,97.190002,97.220001,96.389999,97.059998,61.030445,4011100
2010-06-17,97.150002,98.230003,97.070000,97.849998,61.527180,5650900
2010-06-18,97.889999,98.110001,97.570000,97.690002,61.426590,4171700
2010-06-21,96.459999,97.550003,96.410004,97.410004,61.250496,5740900
2010-06-22,97.680000,98.599998,97.419998,98.570000,61.979893,5658900
2010-06-23,98.610001,99.570000,98.570000,99.239998,62.401196,9137800
2010-06-24,99.349998,99.589996,98.349998,98.650002,62.030228,6184600
2010-06-25,98.320000,99.330002,98.160004,99.050003,62.281734,5148300
2010-06-28,99.599998,100.000000,99.419998,99.980003,62.866550,5436000
2010-06-29,100.320000,101.129997,100.160004,101.070000,63.551910,7334200
2010-06-30,101.410004,101.790001,100.800003,101.750000,63.979469,7205700
2010-07-01,101.570000,102.660004,101.379997,101.599998,64.080414,12893400
2010-07-02,101.110001,101.440002,100.160004,100.790001,63.569496,6297600
2010-07-06,100.830002,101.750000,100.739998,101.620003,64.093002,6620400
2010-07-07,101.459999,101.510002,100.339996,100.430000,63.342461,5727800
2010-07-08,99.820000,100.160004,99.550003,99.790001,62.938782,6260600
2010-07-09,99.400002,99.639999,99.180000,99.220001,62.579296,4286000
2010-07-12,99.330002,99.839996,99.040001,99.180000,62.554005,4062100
2010-07-13,98.849998,98.889999,98.180000,98.330002,62.017998,5842500
2010-07-14,98.720001,99.489998,98.389999,99.320000,62.642410,5417300
2010-07-15,99.739998,100.589996,99.699997,100.309998,63.266815,6996100
2010-07-16,100.309998,101.129997,100.269997,100.800003,63.575779,7512400
2010-07-19,100.559998,100.750000,99.980003,100.180000,63.184769,4305800
2010-07-20,100.669998,100.900002,100.180000,100.330002,63.279381,5076600
2010-07-21,100.449997,102.279999,100.410004,102.029999,64.351601,7894200
2010-07-22,101.510002,101.519997,100.820000,100.849998,63.607376,5759700
2010-07-23,100.800003,100.970001,99.690002,99.779999,62.932484,6259100
2010-07-26,99.629997,99.809998,99.000000,99.610001,62.825264,4856400
2010-07-27,98.779999,99.180000,98.570000,98.650002,62.219791,5328000
2010-07-28,98.489998,99.190002,98.269997,98.970001,62.421593,5507200
2010-07-29,98.099998,99.019997,97.919998,98.940002,62.402737,6305500
2010-07-30,100.199997,100.610001,99.849998,100.480003,63.374020,7683200
2010-08-02,99.239998,99.330002,98.750000,98.750000,62.484314,5769200
2010-08-03,99.199997,99.660004,98.930000,99.320000,62.845024,4363500
2010-08-04,99.500000,99.510002,98.559998,98.559998,62.364132,3820400
2010-08-05,99.339996,99.489998,98.839996,99.019997,62.655174,3704200
2010-08-06,99.790001,100.209999,99.489998,100.099998,63.338535,6042400
2010-08-09,99.739998,99.980003,99.610001,99.730003,63.104416,2578500
2010-08-10,100.059998,101.010002,99.470001,99.940002,63.237312,11251000
2010-08-11,100.309998,101.389999,100.309998,101.279999,64.085243,6778300
2010-08-12,101.580002,101.940002,100.870003,101.029999,63.927036,7590100
2010-08-13,101.620003,102.449997,101.480003,102.290001,64.724274,7843600
2010-08-16,104.209999,104.889999,104.070000,104.849998,66.344116,7976200
2010-08-17,104.849998,104.860001,104.000000,104.250000,65.964493,6756800
2010-08-18,105.000000,105.650002,104.489998,104.529999,66.141701,7721600
2010-08-19,104.790001,106.610001,104.639999,106.160004,67.173035,13128500
2010-08-20,106.410004,106.830002,105.839996,106.040001,67.097145,7040300
2010-08-23,105.650002,106.190002,105.250000,106.059998,67.109779,6360100
2010-08-24,107.040001,108.129997,106.669998,107.760002,68.185493,9812100
2010-08-25,108.800003,109.339996,107.070000,107.410004,67.963974,13299800
2010-08-26,107.559998,108.489998,107.290001,108.419998,68.603065,7039900
2010-08-27,107.769997,108.330002,105.199997,105.349998,66.660530,13514000
2010-08-30,106.209999,107.400002,105.820000,107.370003,67.938736,5535300
2010-08-31,108.220001,108.650002,107.620003,108.559998,68.691612,8397000
2010-09-01,107.019997,107.050003,105.089996,106.000000,67.271347,12480700
2010-09-02,105.199997,105.300003,104.400002,104.879997,66.560577,8167600
2010-09-03,102.720001,103.940002,102.699997,103.580002,65.735542,9210700
2010-09-07,105.089996,105.779999,104.809998,105.699997,67.080879,6018400
2010-09-08,105.089996,105.209999,104.360001,104.860001,66.547874,6698400
2010-09-09,103.699997,103.839996,102.639999,102.790001,65.234192,8588900
2010-09-10,102.250000,102.699997,101.849998,102.320000,64.935890,6910300
2010-09-13,101.800003,103.050003,101.769997,102.820000,65.253220,7054800
2010-09-14,103.029999,103.820000,102.970001,103.809998,65.881538,5978100
2010-09-15,102.750000,103.260002,102.139999,102.269997,64.904182,7919100
2010-09-16,101.529999,101.820000,100.849998,101.260002,64.263245,17116200
2010-09-17,101.830002,102.160004,101.320000,101.669998,64.523369,9203600
2010-09-20,102.150002,102.449997,101.690002,102.260002,64.897797,5277800
2010-09-21,102.669998,104.019997,102.260002,103.680000,65.798943,12664000
2010-09-22,104.550003,105.070000,103.849998,104.610001,66.389206,8229400
2010-09-23,105.410004,105.459999,104.239998,104.910004,66.579567,7412200
2010-09-24,103.959999,104.110001,103.500000,103.500000,65.684738,8942500
2010-09-27,104.529999,105.449997,104.480003,105.300003,66.827103,7061600
2010-09-28,105.379997,106.320000,105.339996,106.019997,67.284035,8262900
2010-09-29,106.169998,106.269997,105.349998,105.580002,67.004799,5507100
2010-09-30,105.400002,105.589996,104.029999,105.510002,66.960381,10618400
2010-10-01,104.230003,105.139999,103.980003,104.610001,66.636749,9368400
2010-10-04,104.620003,104.930000,104.410004,104.879997,66.808769,4422700
2010-10-05,104.730003,104.809998,103.930000,104.250000,66.407486,8491800
2010-10-06,104.900002,106.099998,104.860001,105.559998,67.241943,6476100
2010-10-07,105.169998,105.379997,104.669998,104.680000,66.681374,5780700
2010-10-08,104.870003,105.459999,104.220001,104.220001,66.388351,6128700
2010-10-11,104.110001,104.430000,103.940002,104.239998,66.401093,1474200
2010-10-12,104.410004,104.760002,103.180000,103.209999,65.744965,6122400
2010-10-13,102.349998,103.120003,102.040001,103.050003,65.642990,8168400
2010-10-14,103.290001,103.650002,101.470001,101.510002,64.662033,10945000
2010-10-15,100.599998,101.050003,99.889999,100.269997,63.872211,12694700
2010-10-18,101.199997,101.449997,100.779999,101.080002,64.388176,5592200
2010-10-19,100.580002,102.089996,100.550003,101.690002,64.776749,8017500
2010-10-20,101.370003,102.279999,101.209999,101.910004,64.916885,5515800
2010-10-21,101.690002,101.910004,100.690002,100.699997,64.146065,6836100
2010-10-22,100.440002,101.470001,100.410004,101.379997,64.579216,4770700
2010-10-25,102.120003,102.290001,101.550003,101.669998,64.763985,5632300
2010-10-26,100.860001,101.059998,100.050003,100.099998,63.763889,8432000
2010-10-27,99.680000,100.169998,99.220001,99.220001,63.203339,9245200
2010-10-28,99.580002,99.830002,99.160004,99.489998,63.375317,8052600
2010-10-29,99.820000,100.459999,99.620003,100.419998,63.967712,6753800
2010-11-01,100.800003,100.809998,99.489998,99.669998,63.692310,5921000
2010-11-02,100.459999,101.089996,100.419998,100.980003,64.529434,6537400
2010-11-03,101.730003,102.269997,98.430000,98.919998,63.213043,25541800
2010-11-04,99.169998,99.870003,99.080002,99.690002,63.705116,13246500
2010-11-05,98.349998,98.800003,97.980003,97.980003,62.612343,12435000
2010-11-08,98.589996,98.919998,97.820000,98.419998,62.893478,6795200
2010-11-09,98.489998,98.519997,96.190002,96.250000,61.506802,15061700
2010-11-10,96.349998,96.739998,95.000000,96.379997,61.589897,18540400
2010-11-11,96.449997,96.629997,96.139999,96.330002,61.557941,3368100
2010-11-12,96.209999,96.739998,95.809998,95.809998,61.225636,11739500
2010-11-15,95.330002,95.720001,93.809998,93.809998,59.947536,14978700
2010-11-16,94.910004,96.250000,93.989998,96.139999,61.436497,19901300
2010-11-17,95.800003,96.760002,95.339996,95.610001,61.097820,9915600
2010-11-18,95.680000,96.000000,94.800003,96.000000,61.347076,12424800
2010-11-19,96.089996,96.589996,95.790001,96.589996,61.724072,8359500
2010-11-22,97.370003,97.620003,96.239998,97.000000,61.986069,10413500
2010-11-23,97.669998,97.949997,97.239998,97.480003,62.292828,9566900
2010-11-24,96.809998,96.989998,95.580002,95.739998,61.180912,11467600
2010-11-26,96.720001,97.120003,96.550003,97.070000,62.030819,4848900
2010-11-29,97.559998,97.949997,97.089996,97.900002,62.561245,8950000
2010-11-30,99.209999,99.269997,98.110001,98.410004,62.887161,11947600
2010-12-01,96.650002,97.110001,95.889999,95.889999,61.489193,15441200
2010-12-02,95.959999,96.540001,95.529999,95.639999,61.328899,9318700
2010-12-03,96.279999,96.330002,94.849998,94.889999,60.847958,10194800
2010-12-06,95.519997,96.250000,95.309998,96.230003,61.707211,7001800
2010-12-07,94.720001,94.919998,93.160004,94.169998,60.386280,18533100
2010-12-08,93.720001,93.800003,92.110001,93.260002,59.802696,19275900
2010-12-09,93.599998,94.269997,92.730003,93.720001,60.097687,17477100
2010-12-10,93.290001,93.860001,93.139999,93.150002,59.732185,7078500
2010-12-13,93.050003,94.029999,92.559998,93.500000,59.956642,12399900
2010-12-14,92.400002,93.019997,91.440002,92.139999,59.084515,23516400
2010-12-15,92.080002,92.239998,90.470001,90.940002,58.315060,26084000
2010-12-16,91.029999,91.580002,90.570000,91.570000,58.719017,17939000
2010-12-17,91.879997,93.769997,91.860001,93.239998,59.789902,16849700
2010-12-20,93.750000,94.230003,92.639999,93.139999,59.725811,13703500
2010-12-21,93.129997,93.790001,92.489998,93.790001,60.142586,8985100
2010-12-22,93.470001,93.550003,92.930000,93.120003,59.712963,6440900
2010-12-23,93.180000,93.230003,92.529999,92.930000,59.591125,7091800
2010-12-27,92.760002,93.879997,92.300003,93.760002,60.123363,5285900
2010-12-28,92.930000,93.070000,91.309998,91.610001,58.945808,13972100
2010-12-29,91.760002,93.519997,91.470001,93.160004,59.943192,13115400
2010-12-30,92.879997,93.279999,92.410004,93.089996,59.898178,7029900
2010-12-31,93.510002,94.699997,93.440002,94.120003,60.560879,8516000
2011-01-03,93.199997,94.309998,92.949997,93.410004,60.104034,13799400
2011-01-04,93.410004,93.769997,92.910004,93.519997,60.174820,10466900
2011-01-05,92.489998,92.690002,91.190002,91.459999,58.849335,17568000
2011-01-06,91.540001,92.120003,91.160004,91.860001,59.106724,9317500
2011-01-07,91.510002,92.629997,91.029999,92.349998,59.422009,12694600
2011-01-10,92.580002,92.989998,92.180000,92.849998,59.743687,8295200
2011-01-11,92.489998,92.599998,91.690002,92.330002,59.409142,9495400
2011-01-12,91.739998,92.169998,91.449997,91.610001,58.945808,9522900
2011-01-13,91.620003,92.769997,91.449997,92.430000,59.473461,14502400
2011-01-14,92.779999,92.900002,91.760002,91.839996,59.093769,8960700
2011-01-18,91.290001,91.709999,90.730003,91.410004,58.817181,10663600
2011-01-19,91.410004,92.070000,91.360001,92.070000,59.241817,8886900
2011-01-20,91.500000,91.610001,90.389999,90.800003,58.424648,14203400
2011-01-21,90.690002,91.519997,90.510002,91.519997,58.887966,9085600
2011-01-24,91.870003,91.900002,91.379997,91.559998,58.913689,7700200
2011-01-25,91.940002,92.900002,91.320000,92.430000,59.473461,13438100
2011-01-26,92.220001,92.260002,90.889999,91.029999,58.572666,13322900
2011-01-27,91.070000,91.650002,90.669998,91.440002,58.836430,10868700
2011-01-28,90.809998,92.279999,90.769997,91.919998,59.145275,11993200
2011-01-31,91.660004,91.980003,91.050003,91.220001,58.694927,8647600
2011-02-01,90.550003,90.839996,90.139999,90.449997,58.404316,11508400
2011-02-02,90.900002,91.000000,89.900002,90.470001,58.417286,13624600
2011-02-03,89.959999,90.570000,89.709999,89.720001,57.932987,12785800
2011-02-04,89.500000,89.650002,88.769997,88.809998,57.345371,17172200
2011-02-07,88.699997,89.300003,88.570000,89.269997,57.642395,8554800
2011-02-08,89.309998,89.540001,88.360001,88.449997,57.112934,10454200
2011-02-09,88.690002,89.660004,88.139999,89.220001,57.610085,13078600
2011-02-10,88.900002,89.139999,88.180000,88.190002,56.945057,10486800
2011-02-11,89.029999,89.529999,88.739998,89.459999,57.765079,11333400
2011-02-14,89.309998,89.930000,89.309998,89.519997,57.803886,8033500
2011-02-15,89.559998,89.970001,89.370003,89.919998,58.062138,7298000
2011-02-16,89.870003,90.320000,89.339996,89.629997,57.874886,8446300
2011-02-17,90.019997,90.180000,89.660004,89.769997,57.965237,6732500
2011-02-18,89.419998,89.550003,89.080002,89.489998,57.784443,6080700
2011-02-22,89.910004,90.940002,89.709999,90.830002,58.649742,11905700
2011-02-23,91.099998,91.550003,90.739998,91.160004,58.862766,14522600
2011-02-24,91.629997,92.040001,91.440002,91.739998,59.237270,12110900
2011-02-25,91.739998,92.279999,91.639999,92.279999,59.585995,6841700
2011-02-28,92.300003,92.519997,92.080002,92.400002,59.663486,9682500
2011-03-01,91.519997,92.400002,91.470001,92.370003,59.836475,8048700
2011-03-02,91.839996,91.989998,90.940002,90.949997,58.916538,8526400
2011-03-03,90.529999,90.779999,89.980003,90.059998,58.340042,10607600
2011-03-04,90.099998,90.849998,90.000000,90.809998,58.825855,9316200
2011-03-07,90.019997,90.860001,89.849998,90.230003,58.450142,7522300
2011-03-08,90.110001,90.339996,89.650002,89.680000,58.093861,8498700
2011-03-09,90.089996,90.820000,89.849998,90.550003,58.657486,8904800
2011-03-10,90.870003,92.099998,90.639999,92.070000,59.642056,13385800
2011-03-11,92.040001,92.080002,91.330002,91.550003,59.305241,8407600
2011-03-14,91.480003,91.919998,91.320000,91.510002,59.279316,6765200
2011-03-15,92.800003,93.050003,92.360001,92.879997,60.166790,14893800
2011-03-16,93.370003,94.940002,93.080002,93.930000,60.846992,24294200
2011-03-17,93.239998,93.610001,92.760002,93.209999,60.380596,10528500
2011-03-18,92.750000,93.480003,92.690002,93.459999,60.542553,7260900
2011-03-21,93.129997,93.180000,92.570000,92.910004,60.186214,10542900
2011-03-22,92.809998,93.290001,92.739998,93.220001,60.387070,6904700
2011-03-23,93.849998,93.879997,92.930000,93.099998,60.309357,8358000
2011-03-24,92.760002,92.879997,92.389999,92.400002,59.855885,9477600
2011-03-25,92.860001,92.959999,92.019997,92.169998,59.706860,6447200
2011-03-28,92.120003,92.669998,92.000000,92.300003,59.791100,3996800
2011-03-29,91.980003,92.500000,91.570000,91.589996,59.331154,6487200
2011-03-30,91.720001,92.320000,91.559998,92.320000,59.804035,5048300
2011-03-31,92.669998,92.720001,91.610001,92.129997,59.680969,9654300
2011-04-01,91.500000,92.269997,91.419998,92.190002,59.971100,7860400
2011-04-04,92.199997,92.580002,92.129997,92.290001,60.036156,4469100
2011-04-05,92.160004,92.379997,91.669998,91.919998,59.795422,9951600
2011-04-06,91.769997,91.790001,90.540001,90.540001,58.897743,9090900
2011-04-07,90.529999,90.760002,90.129997,90.360001,58.780685,9265100
2011-04-08,89.930000,90.320000,89.849998,89.879997,58.468433,7605700
2011-04-11,89.830002,90.220001,89.650002,89.959999,58.520428,5734000
2011-04-12,90.610001,91.239998,90.559998,90.930000,59.151413,7686500
2011-04-13,90.540001,91.500000,90.440002,91.500000,59.522194,7959300
2011-04-14,91.540001,91.769997,91.220001,91.430000,59.476723,7609600
2011-04-15,92.260002,92.709999,92.070000,92.669998,60.283367,10222900
2011-04-18,91.989998,93.099998,91.449997,92.879997,60.419933,12036700
2011-04-19,92.860001,93.279999,92.760002,93.279999,60.680157,5295100
2011-04-20,93.070000,93.260002,92.610001,92.680000,60.289822,6754100
2011-04-21,92.889999,93.230003,92.559998,92.599998,60.237801,3365600
2011-04-25,92.629997,92.970001,92.500000,92.949997,60.465469,3626900
2011-04-26,93.269997,93.870003,93.180000,93.849998,61.050983,7506300
2011-04-27,93.440002,93.570000,92.750000,92.889999,60.426426,8869300
2011-04-28,93.220001,93.599998,92.970001,93.599998,60.888325,8110200
2011-04-29,93.470001,93.919998,93.349998,93.889999,61.076912,5900000
2011-05-02,93.320000,93.680000,93.169998,93.639999,61.174965,5285100
2011-05-03,93.959999,94.169998,93.580002,94.169998,61.521214,6486600
2011-05-04,94.309998,94.720001,94.269997,94.589996,61.795593,7406300
2011-05-05,94.919998,95.629997,94.809998,95.489998,62.383572,9600000
2011-05-06,94.510002,95.489998,94.349998,95.070000,62.109188,9451500
2011-05-09,94.900002,95.199997,94.839996,94.970001,62.043861,3731200
2011-05-10,94.699997,94.889999,94.290001,94.290001,61.599632,5458300
2011-05-11,94.320000,95.089996,94.180000,94.830002,61.952389,6078700
2011-05-12,94.949997,95.110001,93.910004,94.230003,61.560425,8015800
2011-05-13,94.650002,95.489998,94.529999,95.080002,62.115734,8380000
2011-05-16,95.029999,95.790001,94.760002,95.610001,62.461929,6053600
2011-05-17,96.029999,96.599998,95.980003,96.589996,63.102211,9826900
2011-05-18,96.269997,96.389999,95.279999,95.309998,62.266010,7707600
2011-05-19,94.459999,95.320000,94.459999,95.269997,62.239864,8052400
2011-05-20,95.019997,95.410004,94.720001,95.320000,62.272514,5602300
2011-05-23,95.730003,96.190002,95.589996,95.779999,62.573002,6300000
2011-05-24,95.639999,96.139999,95.459999,96.139999,62.808228,5549100
2011-05-25,96.150002,96.279999,95.540001,95.690002,62.514210,5664500
2011-05-26,95.970001,96.550003,95.889999,96.510002,63.049976,8307900
2011-05-27,96.129997,96.510002,95.879997,96.470001,63.023808,5390600
2011-05-31,96.180000,96.760002,96.089996,96.690002,63.167522,7003900
2011-06-01,96.919998,97.720001,96.889999,97.639999,64.021240,12746400
2011-06-02,96.489998,96.910004,95.779999,95.779999,62.801620,15738700
2011-06-03,96.580002,96.599998,95.570000,96.330002,63.162308,10644100
2011-06-06,95.470001,95.989998,95.209999,95.599998,62.683655,8776900
2011-06-07,95.230003,96.059998,95.120003,96.040001,62.972103,7399200
2011-06-08,96.260002,96.839996,96.169998,96.790001,63.463902,7401800
2011-06-09,97.099998,97.330002,95.930000,96.400002,63.208160,9963000
2011-06-10,96.910004,97.389999,96.800003,97.139999,63.693390,7710800
2011-06-13,96.739998,97.290001,96.639999,96.650002,63.372089,5540000
2011-06-14,95.739998,95.900002,95.129997,95.190002,62.414810,8672400
2011-06-15,95.379997,96.940002,95.370003,96.919998,63.549160,12979100
2011-06-16,97.099998,97.529999,96.800003,97.360001,63.837639,10961200
2011-06-17,96.860001,97.150002,96.639999,96.900002,63.536030,9622900
2011-06-20,97.330002,97.360001,96.589996,97.019997,63.614666,6613800
2011-06-21,96.699997,97.029999,96.269997,96.589996,63.332783,7894900
2011-06-22,96.959999,97.059998,96.410004,96.650002,63.372089,5503700
2011-06-23,97.239998,97.739998,97.150002,97.389999,63.857330,8586800
2011-06-24,97.360001,97.690002,96.980003,96.980003,63.588497,7960900
2011-06-27,96.849998,96.870003,95.550003,95.650002,62.716389,9331300
2011-06-28,95.480003,95.680000,94.720001,94.879997,62.211525,12634300
2011-06-29,94.949997,95.199997,94.019997,94.250000,61.798481,11084900
2011-06-30,94.230003,94.309998,93.139999,94.099998,61.700108,11555600
2011-07-01,94.129997,94.230003,93.360001,93.629997,61.601395,6637200
2011-07-05,94.040001,94.169998,93.690002,93.839996,61.739574,4615600
2011-07-06,94.190002,94.449997,93.839996,94.320000,62.055374,5652700
2011-07-07,93.830002,94.139999,93.550003,94.040001,61.871155,6823700
2011-07-08,94.839996,95.610001,94.830002,95.370003,62.746227,12129300
2011-07-11,96.040001,96.800003,95.750000,96.800003,63.687031,9760800
2011-07-12,97.300003,97.309998,96.559998,97.129997,63.904167,9083900
2011-07-13,96.709999,97.430000,96.110001,97.400002,64.081795,13112200
2011-07-14,96.620003,97.900002,96.010002,96.010002,63.167267,11471500
2011-07-15,95.290001,96.199997,95.239998,96.169998,63.272533,7086200
2011-07-18,96.059998,96.169998,95.199997,95.239998,62.660660,8206500
2011-07-19,95.320000,97.269997,95.169998,97.220001,63.963367,15249400
2011-07-20,96.720001,96.839996,95.870003,96.070000,63.206757,9673300
2011-07-21,95.239998,95.860001,94.900002,95.330002,62.719875,11099200
2011-07-22,95.690002,96.089996,95.529999,96.050003,63.193577,4974500
2011-07-25,94.970001,96.050003,94.830002,95.000000,62.502750,10869400
2011-07-26,95.300003,95.870003,95.239998,95.650002,62.930447,7682800
2011-07-27,95.339996,95.839996,95.099998,95.660004,62.937012,11224200
2011-07-28,96.110001,96.309998,95.709999,96.019997,63.173801,7081600
2011-07-29,96.889999,98.529999,96.779999,97.919998,64.423912,19582400
2011-08-01,97.389999,98.940002,97.349998,98.580002,65.074135,14348200
2011-08-02,99.220001,101.570000,98.889999,101.540001,67.028069,20850600
2011-08-03,101.570000,103.419998,101.360001,101.739998,67.160088,21179700
2011-08-04,102.379997,105.550003,102.269997,105.360001,69.549706,34076600
2011-08-05,103.440002,105.500000,102.279999,102.320000,67.542923,41677700
2011-08-08,103.180000,105.790001,102.949997,105.550003,69.675117,38259500
2011-08-09,105.010002,109.370003,103.000000,105.870003,69.886345,39881400
2011-08-10,107.629997,109.070000,106.940002,109.019997,71.965706,46221000
2011-08-11,107.339996,107.809998,103.199997,103.519997,68.335121,37790100
2011-08-12,104.440002,105.660004,104.070000,105.570000,69.688301,15590800
2011-08-15,104.940002,105.480003,104.470001,104.500000,68.981979,10051700
2011-08-16,104.660004,106.639999,104.629997,106.230003,70.123978,15993200
2011-08-17,106.320000,108.099998,105.769997,108.089996,71.351807,15906600
2011-08-18,110.089996,112.139999,109.279999,110.309998,72.817230,27274600
2011-08-19,110.650002,111.410004,110.230003,111.199997,73.404778,15708400
2011-08-22,110.459999,111.260002,110.389999,110.919998,73.219971,13157700
2011-08-23,109.760002,111.169998,109.349998,109.389999,72.209953,16017800
2011-08-24,109.290001,109.410004,106.150002,106.279999,70.156982,14621600
2011-08-25,106.690002,107.900002,106.360001,107.430000,70.916176,10565900
2011-08-26,108.690002,109.269997,107.330002,108.489998,71.615837,11504800
2011-08-29,106.699997,107.400002,106.599998,106.989998,70.625687,6764300
2011-08-30,108.430000,109.150002,108.250000,108.709999,71.761093,9508700
2011-08-31,108.809998,108.959999,107.029999,107.029999,70.652077,12186000
2011-09-01,107.470001,108.980003,106.080002,108.970001,72.149788,10686600
2011-09-02,111.389999,112.580002,110.660004,112.510002,74.493660,16557100
2011-09-06,114.419998,114.930000,113.389999,113.680000,75.268288,14016200
2011-09-07,112.279999,112.370003,111.309998,111.510002,73.831520,11524300
2011-09-08,112.300003,112.629997,111.339996,112.510002,74.493660,11480900
2011-09-09,112.540001,114.180000,112.209999,113.709999,75.288200,11492700
2011-09-12,113.570000,114.250000,113.099998,113.830002,75.367638,7602200
2011-09-13,113.400002,113.589996,112.110001,112.209999,74.294960,9282400
2011-09-14,111.970001,113.349998,111.820000,113.160004,74.924019,11948500
2011-09-15,111.980003,112.489998,111.430000,111.430000,73.778572,8884000
2011-09-16,111.309998,112.589996,111.250000,112.239998,74.314865,10053500
2011-09-19,114.199997,115.190002,114.120003,114.379997,75.731758,13033500
2011-09-20,114.370003,114.870003,114.050003,114.860001,76.049545,6360600
2011-09-21,114.629997,118.790001,114.199997,118.660004,78.565613,18687100
2011-09-22,121.410004,123.870003,121.230003,123.120003,81.518646,25041400
2011-09-23,123.120003,123.360001,120.830002,120.830002,80.002342,15173800
2011-09-26,120.120003,120.570000,118.580002,118.889999,78.717857,15110100
2011-09-27,116.750000,117.300003,116.260002,117.070000,77.512802,13589600
2011-09-28,116.900002,117.110001,115.760002,117.029999,77.486320,12642600
2011-09-29,117.610001,118.820000,117.089996,117.839996,78.022667,12341800
2011-09-30,120.019997,120.910004,118.989998,120.800003,79.982468,13546400
2011-10-03,121.879997,123.809998,121.110001,123.809998,82.183578,15882000
2011-10-04,124.370003,125.029999,122.180000,122.239998,81.141457,17301400
2011-10-05,121.660004,121.779999,120.660004,121.360001,80.557327,14275000
2011-10-06,120.639999,121.010002,119.120003,119.120003,79.070442,9681600
2011-10-07,117.750000,119.050003,116.849998,118.239998,78.486320,11564600
2011-10-10,116.820000,116.910004,115.800003,116.570000,77.377785,3567600
2011-10-11,117.290001,117.360001,115.900002,116.180000,77.118927,7520200
2011-10-12,114.699997,115.120003,113.480003,114.489998,75.997086,14033400
2011-10-13,115.029999,116.550003,114.959999,115.629997,76.753845,11263300
2011-10-14,113.879997,114.610001,113.610001,113.949997,75.638664,8411000
2011-10-17,114.300003,115.970001,114.220001,115.919998,76.946312,9664000
2011-10-18,116.139999,116.820000,114.300003,115.199997,76.468414,12495600
2011-10-19,114.540001,115.739998,114.160004,115.160004,76.441833,6629300
2011-10-20,114.459999,115.669998,114.070000,114.339996,75.897545,7832100
2011-10-21,113.860001,114.199997,113.129997,113.129997,75.094345,9906300
2011-10-24,113.930000,114.080002,113.050003,113.320000,75.220474,6344500
2011-10-25,113.379997,116.349998,113.349998,116.199997,77.132195,11791200
2011-10-26,115.389999,116.209999,114.070000,114.169998,75.784729,12747000
2011-10-27,112.519997,112.849998,109.820000,110.300003,73.215851,19471400
2011-10-28,110.900002,111.959999,110.760002,111.459999,73.985855,10127900
2011-10-31,113.610001,115.879997,113.459999,115.879997,76.919746,15242100
2011-11-01,118.709999,119.489998,117.169998,119.449997,79.494644,24400600
2011-11-02,116.629997,118.360001,116.419998,117.959999,78.503021,13181100
2011-11-03,116.339996,117.349998,115.989998,116.339996,77.424896,8386700
2011-11-04,115.720001,117.050003,115.529999,116.480003,77.518089,7583700
2011-11-07,116.639999,118.349998,116.320000,117.220001,78.010513,9279700
2011-11-08,116.750000,117.540001,115.500000,115.720001,77.012329,7539400
2011-11-09,118.260002,119.129997,117.070000,118.120003,78.609497,13004500
2011-11-10,116.779999,117.610001,115.209999,116.360001,77.438225,11644600
2011-11-11,115.830002,116.169998,115.500000,115.650002,76.965691,2483900
2011-11-14,116.389999,117.599998,116.209999,117.510002,78.203552,9252600
2011-11-15,117.699997,118.459999,116.720001,117.349998,78.097031,7587500
2011-11-16,117.959999,118.430000,117.180000,118.419998,78.809181,7470000
2011-11-17,118.040001,120.160004,118.040001,119.370003,79.441368,9907900
2011-11-18,119.180000,119.550003,118.320000,119.339996,79.421440,6792600
2011-11-21,120.379997,120.730003,119.910004,120.050003,79.893929,7345600
2011-11-22,120.349998,121.410004,119.849998,121.389999,80.785637,7866300
2011-11-23,121.160004,123.050003,121.029999,122.580002,81.577675,10129300
2011-11-25,121.800003,121.870003,120.739998,120.800003,80.393059,4311900
